cluster_id, record_id
25327,A930020
25331,A930024
25331,A944282
25333,A930026
25336,A930029
25336,A959485
25336,A949503
25337,A930030
25337,A952064
25340,A930033
25342,A930035
25345,A930038
25345,A932008
25345,A921952
25345,A930041
25345,A989018
25345,A995481
25345,A940397
25345,A964885
25345,A967181
25345,A933341
25349,A930042
25349,A934891
25350,A930043
25353,A930046
25354,A930047
25354,A948191
25355,A930048
25355,A962330
25356,A930049
25357,A930050
25358,A930051
25358,A958301
25360,A930053
25360,A944479
25360,A962215
25360,A962320
25360,A929521
25360,A982439
25361,A930054
25364,A930057
25364,A966543
25364,A991956
25366,A930059
25366,A949601
25366,A958707
25366,A961549
25366,A942419
25367,A930060
25368,A930061
25369,A930062
25371,A930064
25371,A960406
25371,A979098
25373,A930066
25374,A930067
25375,A930068
25377,A930070
25378,A930071
25380,A930073
25380,A934503
25380,A968522
25382,A930075
25387,A930080
25387,A942399
25389,A930082
25390,A930083
25390,A978326
25391,A930084
25392,A930085
25392,A956881
25392,A998327
25392,A948170
25392,A967879
25394,A930087
25394,A928404
25395,A930088
25396,A930089
25397,A930090
25398,A930091
25401,A930094
25403,A930096
25404,A930097
25404,A982276
25406,A930099
25406,A971093
25406,A985450
25408,A930101
25408,A990557
25409,A930102
25409,A951846
25413,A930106
25413,A964908
25413,A968638
25413,A919783
25415,A930108
25415,A932961
25415,A916816
25415,A968626
25416,A930109
25416,A979826
25416,A935170
25417,A930110
25417,A943027
25417,A981483
25419,A930112
25419,A949538
25422,A930115
25424,A930117
25425,A930118
25425,A944556
25426,A930119
25426,A932920
25426,A969399
25429,A930122
25431,A930124
25432,A930125
25432,A940609
25435,A930128
25435,A943847
25435,A974505
25435,A958435
25438,A930131
25439,A930132
25440,A930133
25441,A930134
25441,A984160
25443,A930136
25444,A930137
25445,A930138
25446,A930139
25447,A930140
25447,A977270
25447,A951215
25447,A983000
25450,A930143
25451,A930144
25452,A930145
25452,A983937
25452,A907117
25452,A950590
25452,A913933
25453,A930146
25453,A970607
25455,A930148
25458,A930151
25458,A926787
25458,A943096
25458,A949653
25458,A964563
25459,A930152
25460,A930153
25461,A930154
25461,A935370
25461,A981410
25461,A941437
25463,A930156
25464,A930157
25464,A971806
25464,A985205
25464,A944447
25466,A930159
25468,A930161
25469,A930162
25469,A925006
25469,A933421
25470,A930163
25471,A930164
25473,A930166
25475,A930168
25476,A930169
25477,A930170
25477,A946057
25477,A958274
25478,A930171
25478,A974272
25480,A930173
25481,A930174
25483,A930176
25484,A930177
25485,A930178
25485,A947222
25485,A955091
25485,A971480
25485,A953041
25486,A930179
25487,A930180
25487,A963016
25487,A953826
25487,A976271
25488,A930181
25488,A996911
25489,A930182
25491,A930184
25491,A952697
25491,A970057
25493,A930186
25493,A905090
25494,A930187
25495,A930188
25495,A939761
25495,A979347
25495,A936136
25495,A956636
25495,A931713
25502,A930195
25503,A930196
25504,A930197
25505,A930198
25507,A930200
25508,A930201
25508,A931673
25508,A937038
25509,A930202
25509,A941766
25510,A930203
25511,A930204
25512,A930205
25514,A930207
25516,A930209
25516,A986654
25516,A908820
25518,A930211
25520,A930213
25521,A930214
25524,A930217
25526,A930219
25529,A930222
25531,A930224
25534,A930227
25535,A930228
25535,A930529
25536,A930229
25537,A930230
25537,A934752
25537,A943003
25540,A930233
25540,A945088
25540,A981628
25540,A996088
25542,A930235
25544,A930237
25544,A962727
25545,A930238
25545,A920622
25545,A924724
25545,A977905
25545,A976574
25545,A937986
25546,A930239
25548,A930241
25549,A930242
25551,A930244
25552,A930245
25552,A973358
25552,A968549
25552,A983679
25553,A930246
25554,A930247
25554,A961651
25557,A930250
25563,A930256
25564,A930257
25564,A917125
25565,A930258
25566,A930259
25568,A930261
25568,A951906
25570,A930263
25570,A994595
25570,A936225
25572,A930265
25573,A930266
25573,A976305
25573,A978151
25576,A930269
25576,A958157
25577,A930270
25579,A930272
25581,A930274
25581,A933415
25581,A954159
25581,A910422
25581,A951501
25581,A912958
25582,A930275
25583,A930276
25583,A985888
25584,A930277
25584,A994901
25584,A914084
25587,A930280
25588,A930281
25588,A957045
25589,A930282
25590,A930283
25592,A930285
25593,A930286
25595,A930288
25595,A986966
25596,A930289
25599,A930292
25599,A981644
25600,A930293
25600,A963052
25601,A930294
25601,A914962
25601,A994839
25602,A930295
25603,A930296
25603,A987387
25605,A930298
25605,A920420
25605,A952981
25605,A989809
25607,A930300
25608,A930301
25608,A946957
25608,A950840
25608,A921291
25609,A930302
25610,A930303
25610,A905798
25610,A939822
25610,A909879
25611,A930304
25611,A913272
25613,A930306
25613,A931911
25614,A930307
25615,A930308
25616,A930309
25617,A930310
25617,A914436
25617,A937482
25617,A984197
25617,A917746
25617,A932965
25617,A967599
25617,A956853
25617,A911412
25617,A909551
25617,A932470
25617,A922196
25618,A930311
25619,A930312
25623,A930316
25623,A995924
25624,A930317
25624,A950109
25628,A930321
25628,A944490
25628,A955705
25630,A930323
25632,A930325
25632,A952347
25633,A930326
25634,A930327
25636,A930329
25637,A930330
25638,A930331
25638,A925393
25640,A930333
25646,A930339
25646,A906194
25646,A937083
25646,A984962
25649,A930342
25650,A930343
25651,A930344
25651,A937169
25652,A930345
25652,A950269
25653,A930346
25655,A930348
25655,A986921
25657,A930350
25659,A930352
25659,A957555
25659,A972021
25660,A930353
25660,A988391
25663,A930356
25664,A930357
25664,A980579
25664,A946642
25664,A988128
25667,A930360
25667,A977778
25667,A981551
25672,A930365
25672,A966647
25673,A930366
25674,A930367
25674,A955776
25674,A979121
25676,A930369
25677,A930370
25679,A930372
25679,A906677
25679,A937584
25679,A947043
25679,A988465
25680,A930373
25681,A930374
25681,A954802
25683,A930376
25684,A930377
25685,A930378
25685,A984561
25686,A930379
25686,A993284
25686,A917516
25686,A946216
25687,A930380
25687,A994409
25687,A969005
25689,A930382
25689,A989210
25689,A915015
25689,A920910
25691,A930384
25695,A930388
25695,A944114
25696,A930389
25697,A930390
25700,A930393
25701,A930394
25702,A930395
25702,A979189
25703,A930396
25704,A930397
25709,A930402
25709,A980641
25710,A930403
25711,A930404
25712,A930405
25715,A930408
25715,A933050
25715,A955307
25715,A988407
25717,A930410
25717,A979591
25717,A934187
25717,A910844
25717,A948452
25717,A973241
25718,A930411
25720,A930413
25722,A930415
25723,A930416
25723,A913239
25725,A930418
25725,A948122
25726,A930419
25726,A968576
25729,A930422
25731,A930424
25732,A930425
25733,A930426
25734,A930427
25734,A936617
25735,A930428
25736,A930429
25738,A930431
25738,A919835
25739,A930432
25739,A942401
25739,A943036
25739,A921621
25739,A978511
25740,A930433
25741,A930434
25741,A983516
25741,A976030
25744,A930437
25744,A942955
25745,A930438
25748,A930441
25750,A930443
25752,A930445
25754,A930447
25754,A946051
25759,A930452
25759,A997540
25760,A930453
25763,A930456
25764,A930457
25766,A930459
25766,A962559
25767,A930460
25769,A930462
25769,A996206
25769,A934224
25773,A930466
25774,A930467
25776,A930469
25776,A977731
25778,A930471
25780,A930473
25781,A930474
25781,A961397
25781,A998285
25781,A928049
25782,A930475
25782,A977276
25782,A921883
25783,A930476
25784,A930477
25784,A951200
25784,A909776
25784,A905417
25788,A930481
25789,A930482
25790,A930483
25792,A930485
25792,A997616
25794,A930487
25795,A930488
25796,A930489
25796,A929893
25796,A911813
25797,A930490
25798,A930491
25799,A930492
25800,A930493
25800,A909946
25801,A930494
25801,A936116
25801,A958045
25801,A942704
25802,A930495
25804,A930497
25804,A982321
25804,A960382
25806,A930499
25806,A950733
25806,A995156
25806,A948329
25809,A930502
25809,A940402
25809,A969772
25811,A930504
25811,A994596
25811,A926687
25811,A913034
25811,A921202
25811,A969352
25811,A992905
25813,A930506
25814,A930507
25815,A930508
25815,A905369
25816,A930509
25817,A930510
25818,A930511
25818,A939594
25818,A943500
25818,A990931
25818,A994829
25818,A978755
25821,A930514
25822,A930515
25822,A916107
25826,A930519
25826,A954792
25827,A930520
25828,A930521
25828,A945085
25828,A970926
25828,A925221
25828,A991091
25831,A930524
25833,A930526
25835,A930528
25837,A930530
25837,A976457
25837,A949460
25837,A948317
25838,A930531
25838,A945240
25838,A958738
25839,A930532
25839,A993447
25840,A930533
25840,A977054
25842,A930535
25843,A930536
25843,A938278
25849,A930542
25849,A933182
25853,A930546
25854,A930547
25856,A930549
25856,A959094
25856,A995139
25856,A917169
25856,A957734
25857,A930550
25857,A964384
25858,A930551
25859,A930552
25860,A930553
25863,A930556
25863,A921115
25863,A927767
25863,A928931
25865,A930558
25865,A907171
25867,A930560
25867,A987192
25867,A907193
25869,A930562
25872,A930565
25876,A930569
25876,A972575
25878,A930571
25879,A930572
25880,A930573
25881,A930574
25883,A930576
25885,A930578
25886,A930579
25887,A930580
25889,A930582
25889,A972010
25889,A916780
25890,A930583
25892,A930585
25892,A980049
25892,A990225
25892,A924826
25892,A981665
25897,A930590
25903,A930596
25907,A930600
25907,A951966
25908,A930601
25911,A930604
25912,A930605
25914,A930607
25914,A977323
25914,A929659
25914,A987354
25915,A930608
25916,A930609
25916,A926299
25916,A949562
25918,A930611
25921,A930614
25922,A930615
25924,A930617
25924,A998719
25925,A930618
25928,A930621
25928,A939982
25929,A930622
25929,A942081
25929,A969971
25929,A982941
25930,A930623
25932,A930625
25932,A937314
25933,A930626
25935,A930628
25936,A930629
25936,A909170
25939,A930632
25941,A930634
25942,A930635
25943,A930636
25945,A930638
25945,A984452
25947,A930640
25949,A930642
25949,A981896
25949,A938060
25950,A930643
25950,A971317
25951,A930644
25951,A976887
25952,A930645
25952,A921009
25952,A989893
25952,A925027
25952,A981056
25952,A996389
25952,A953609
25955,A930648
25955,A915176
25955,A965468
25956,A930649
25963,A930656
25963,A988720
25965,A930658
25966,A930659
25968,A930661
25968,A939817
25968,A997302
25968,A926408
25968,A929148
25968,A952553
25970,A930663
25970,A943837
25972,A930665
25972,A963226
25975,A930668
25976,A930669
25977,A930670
25980,A930673
25981,A930674
25982,A930675
25983,A930676
25983,A987581
25983,A930821
25983,A959813
25985,A930678
25985,A977698
25986,A930679
25992,A930685
25994,A930687
25994,A935437
25994,A963930
25994,A960083
25994,A969275
25994,A911583
25994,A906195
25994,A912763
25995,A930688
25996,A930689
25997,A930690
25997,A952640
25998,A930691
25998,A939537
26000,A930693
26001,A930694
26001,A950382
26002,A930695
26004,A930697
26010,A930703
26010,A915001
26010,A962912
26011,A930704
26016,A930709
26016,A992406
26017,A930710
26020,A930713
26021,A930714
26022,A930715
26022,A915419
26022,A961993
26022,A914924
26024,A930717
26027,A930720
26027,A944821
26027,A998925
26028,A930721
26029,A930722
26029,A977881
26030,A930723
26030,A972594
26030,A972775
26030,A982002
26030,A990906
26030,A957943
26032,A930725
26033,A930726
26033,A937369
26033,A995191
26036,A930729
26037,A930730
26040,A930733
26041,A930734
26041,A960855
26047,A930740
26048,A930741
26050,A930743
26051,A930744
26051,A969987
26051,A976977
26056,A930749
26056,A943846
26056,A971511
26056,A911072
26057,A930750
26057,A916805
26057,A919509
26057,A935271
26057,A942051
26061,A930754
26061,A916308
26061,A918071
26061,A989730
26062,A930755
26062,A942233
26062,A977426
26063,A930756
26066,A930759
26071,A930764
26072,A930765
26073,A930766
26074,A930767
26074,A990068
26074,A956980
26074,A986698
26074,A985354
26076,A930769
26076,A969456
26077,A930770
26079,A930772
26086,A930779
26086,A946577
26086,A918789
26087,A930780
26088,A930781
26088,A948147
26093,A930786
26094,A930787
26097,A930790
26097,A988223
26098,A930791
26098,A926054
26100,A930793
26101,A930794
26101,A973311
26101,A911993
26101,A950863
26103,A930796
26103,A918475
26103,A928701
26103,A996900
26104,A930797
26104,A995107
26105,A930798
26105,A943617
26105,A948729
26105,A956373
26107,A930800
26109,A930802
26111,A930804
26112,A930805
26115,A930808
26116,A930809
26116,A983397
26119,A930812
26120,A930813
26120,A968106
26121,A930814
26122,A930815
26123,A930816
26123,A991940
26123,A973797
26124,A930817
26124,A945188
26129,A930822
26129,A937868
26129,A991121
26130,A930823
26130,A958012
26131,A930824
26131,A988683
26131,A981083
26131,A918899
26131,A920509
26133,A930826
26134,A930827
26137,A930830
26139,A930832
26140,A930833
26140,A926560
26143,A930836
26144,A930837
26146,A930839
26146,A952890
26151,A930844
26151,A977658
26151,A985615
26151,A998396
26151,A956671
26152,A930845
26153,A930846
26153,A935389
26153,A981094
26153,A971460
26154,A930847
26156,A930849
26157,A930850
26157,A958483
26158,A930851
26158,A974338
26158,A969669
26158,A975630
26158,A992154
26158,A908207
26159,A930852
26162,A930855
26163,A930856
26166,A930859
26168,A930861
26168,A941552
26168,A944808
26168,A980973
26168,A921662
26168,A936956
26168,A950300
26168,A951955
26168,A938078
26168,A943845
26168,A979111
26168,A936212
26169,A930862
26169,A940969
26169,A967480
26170,A930863
26171,A930864
26175,A930868
26175,A940349
26175,A957868
26179,A930872
26181,A930874
26181,A980146
26185,A930878
26185,A997265
26187,A930880
26188,A930881
26188,A958826
26188,A905027
26189,A930882
26189,A987783
26191,A930884
26192,A930885
26192,A973800
26194,A930887
26194,A977124
26195,A930888
26195,A995142
26199,A930892
26199,A950304
26199,A950711
26199,A970334
26201,A930894
26203,A930896
26204,A930897
26204,A943651
26204,A969229
26208,A930901
26208,A929351
26212,A930905
26212,A939461
26213,A930906
26213,A964173
26213,A936157
26214,A930907
26215,A930908
26216,A930909
26216,A964661
26217,A930910
26218,A930911
26219,A930912
26224,A930917
26225,A930918
26225,A958438
26225,A976970
26227,A930920
26227,A995516
26227,A991535
26230,A930923
26233,A930926
26233,A990448
26235,A930928
26235,A978852
26236,A930929
26237,A930930
26237,A915883
26237,A933773
26237,A934338
26237,A984331
26237,A928338
26237,A978679
26238,A930931
26238,A940831
26238,A985569
26244,A930937
26244,A979541
26244,A994452
26244,A918626
26244,A980107
26245,A930938
26245,A923135
26246,A930939
26246,A971055
26248,A930941
26248,A905380
26248,A926661
26250,A930943
26253,A930946
26253,A966896
26253,A968146
26254,A930947
26254,A943244
26254,A950495
26254,A983848
26257,A930950
26257,A973727
26261,A930954
26263,A930956
26264,A930957
26266,A930959
26267,A930960
26269,A930962
26269,A947346
26269,A957840
26269,A919144
26269,A944782
26269,A952274
26272,A930965
26272,A915978
26272,A919926
26273,A930966
26275,A930968
26275,A943908
26275,A975018
26275,A929307
26275,A981002
26276,A930969
26276,A994122
26277,A930970
26278,A930971
26278,A940275
26278,A984777
26279,A930972
26280,A930973
26280,A947684
26280,A943821
26281,A930974
26281,A955169
26281,A963475
26283,A930976
26286,A930979
26287,A930980
26289,A930982
26289,A993209
26293,A930986
26293,A964136
26295,A930988
26296,A930989
26298,A930991
26300,A930993
26300,A950902
26300,A971840
26301,A930994
26302,A930995
26302,A942099
26302,A914904
26302,A954948
26302,A962865
26302,A962334
26303,A930996
26305,A930998
26306,A930999
26308,A931001
26311,A931004
26312,A931005
26313,A931006
26315,A931008
26317,A931010
26317,A952120
26317,A943748
26318,A931011
26319,A931012
26320,A931013
26322,A931015
26322,A957911
26323,A931016
26325,A931018
26325,A971497
26326,A931019
26326,A984856
26327,A931020
26331,A931024
26331,A971270
26331,A949617
26331,A925216
26331,A983498
26335,A931028
26335,A940771
26337,A931030
26338,A931031
26339,A931032
26340,A931033
26342,A931035
26344,A931037
26345,A931038
26346,A931039
26346,A989846
26349,A931042
26349,A907466
26349,A950450
26349,A984420
26349,A973566
26349,A907796
26349,A924353
26350,A931043
26356,A931049
26356,A934302
26356,A906947
26357,A931050
26359,A931052
26360,A931053
26360,A941563
26361,A931054
26363,A931056
26363,A960412
26364,A931057
26365,A931058
26365,A909887
26366,A931059
26367,A931060
26367,A948724
26368,A931061
26368,A931321
26368,A967654
26370,A931063
26371,A931064
26371,A929589
26371,A966060
26372,A931065
26373,A931066
26373,A951104
26374,A931067
26374,A927712
26375,A931068
26375,A945625
26376,A931069
26376,A916290
26379,A931072
26381,A931074
26382,A931075
26383,A931076
26385,A931078
26385,A905428
26385,A974771
26386,A931079
26387,A931080
26387,A938894
26387,A943015
26389,A931082
26389,A944007
26390,A931083
26391,A931084
26391,A997292
26393,A931086
26393,A975016
26395,A931088
26397,A931090
26398,A931091
26398,A960929
26398,A920428
26398,A967826
26398,A983931
26398,A909377
26399,A931092
26400,A931093
26401,A931094
26401,A908621
26401,A920607
26401,A998189
26401,A915059
26402,A931095
26402,A988829
26402,A969377
26403,A931096
26406,A931099
26408,A931101
26412,A931105
26413,A931106
26413,A973816
26413,A918163
26413,A929067
26415,A931108
26417,A931110
26418,A931111
26419,A931112
26419,A964289
26419,A966277
26421,A931114
26422,A931115
26422,A961147
26423,A931116
26424,A931117
26424,A951101
26426,A931119
26429,A931122
26429,A973460
26430,A931123
26430,A910041
26432,A931125
26432,A911767
26435,A931128
26436,A931129
26436,A955949
26440,A931133
26440,A924633
26440,A906821
26440,A937313
26440,A945934
26440,A941830
26440,A989391
26440,A971945
26440,A984614
26440,A984598
26440,A920007
26440,A924035
26442,A931135
26442,A936033
26443,A931136
26443,A990594
